Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Pick & Eat,40.867614321517934,-73.92125256169876,American Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,207 Inc. Deli & Grill,40.86767661143905,-73.92137365667257,Deli / Bodega
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Inwood Bagels,40.86820592639018,-73.92156498919998,Bagel Shop
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Capitol Restaurant,40.867680702616305,-73.92145899433105,Diner
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Organic Snack And Tobacco,40.867806,-73.921695,Deli / Bodega
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Amy's Restaurant,40.866931,-73.921094,Dumpling Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Guadalupe Bar and Grill,40.86733441190966,-73.92086276373738,Mexican Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Inwood Gourmet,40.86859393673214,-73.92136081974698,Deli / Bodega
Manhattan,Inwood,40.86768396449915,-73.92121042203897,The Tubby Hook,40.86781567865924,-73.92073897853041,American Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,G's Coffee Shop,40.86841792395646,-73.92174351734803,Diner
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Yummy Thai,40.868003614105405,-73.92049837120057,Thai Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Fidel's Gourmet Deli,40.86756287985037,-73.92438592402836,Deli / Bodega
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Super Associated Marketplace,40.86387498350789,-73.91806710440072,Grocery Store
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Inwood Bar and Grill,40.86704379362675,-73.92257045428569,Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,ChocNYC,40.86839571994423,-73.91874220036571,Bakery
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Dunkin',40.86765691573932,-73.9208237567459,Donut Shop
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Pizza Haven,40.867700332382896,-73.92081231604527,Pizza Place
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Raices Raicesnyc,40.866422,-73.920231,Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Domino's Pizza,40.8663161,-73.9256244,Pizza Place
Manhattan,Inwood,40.86768396449915,-73.92121042203897,My Deli Grocery,40.867527561063554,-73.92437105394646,Deli / Bodega
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Beans & Vines,40.86640788754024,-73.92482802288949,Café
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Cocina Latina,40.868123,-73.919069,Latin American Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Kuro Kirin,40.866223,-73.925691,Coffee Shop
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Maramana,40.8692942319402,-73.91689538955688,Mediterranean Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,John's Fried Chicken,40.864795924590695,-73.91947030101764,Fast Food Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Carreons Bakery,40.86821958890325,-73.9193585074303,Bakery
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Ice Cream Truck,40.87200975062535,-73.91869943538073,Food Truck
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Tmv Luncheonette,40.868217,-73.921886,Food
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Galicia Tapas,40.866672,-73.920387,Spanish Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Empanadas Monumental,40.86524925422833,-73.91967324208582,Empanada Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Taco Bell Cantina,40.866311,-73.920408,Fast Food Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,La Casa Del Mofongo,40.865983,-73.920486,Spanish Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Burgos Cafe,40.865097,-73.927128,Paella Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Genesis Autentica Comida Ecuatoriana,40.8654980859935,-73.91984190208424,Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,M&W Gourmet Deli,40.865229,-73.924049,Deli / Bodega
Manhattan,Inwood,40.86768396449915,-73.92121042203897,kennedy's fried chicken,40.86522348794737,-73.91992227637344,Fast Food Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,La Reina Del Chicharron,40.866356651741405,-73.92501189872718,Spanish Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Floridita Resturant,40.86397082388327,-73.91935389423473,Caribbean Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,D'lilian Bakery,40.86499,-73.91981700000001,Bakery
Manhattan,Inwood,40.86768396449915,-73.92121042203897,La Lomita,40.864243,-73.919464,Mexican Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Crown Fried Chicken,40.86480139863155,-73.92683789470978,Fried Chicken Joint
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Republica,40.864979,-73.923078,Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Amores Cafe & Salad Juice Bar,40.869485,-73.916754,Café
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Monkey Brothers Lab,40.86766713902402,-73.91707470986586,Food Truck
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Indian Road Café,40.87292174447656,-73.91845881138549,Café
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Albert's Mofongo House,40.86557731741317,-73.92700260434661,Spanish Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Dolce Vida,40.868365,-73.918481,Frozen Yogurt Shop
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Jumbo's 207th Street,40.86254800483157,-73.92114510967473,American Restaurant
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Chimichury el malecon,40.86538235124024,-73.91992227637344,Food Truck
Manhattan,Inwood,40.86768396449915,-73.92121042203897,Cafe Tabaco y Ron,40.86901579447504,-73.9157760815094,Lounge
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Matto Espresso (Espresso Matto),40.82495765397038,-73.95175921866948,Coffee Shop
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Campus Deli Corp.,40.821561219749235,-73.95047357677888,Deli / Bodega
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Uncle Tony's Pizza,40.82144,-73.950766,Pizza Place
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Fumo,40.821411987945496,-73.95049884872275,Italian Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Empanadas Monumentales,40.82443157838929,-73.95204862397098,Empanada Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Amsterdam Gourmet Deli,40.82545,-73.947658,Deli / Bodega
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Nadal's Deli,40.821389463727066,-73.95446616668374,Sandwich Place
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Nadal 2 Deli,40.82762619927646,-73.94940770484607,Deli / Bodega
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Dunkin',40.821177008059045,-73.95476289882367,Donut Shop
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Agave Mexican & American Grill,40.824210220509144,-73.94522172573167,Mexican Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Texas Chicken & Burgers,40.82486414631794,-73.95150679467686,Fast Food Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Clove Indian Restaurant & Bar,40.82128,-73.95062,Indian Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,La Nueva Flor de Broadway,40.82189559079043,-73.95378234193336,Latin American Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,McDonald's,40.822008,-73.953332,Fast Food Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Vittorio's Pizza Plus,40.82383014147579,-73.94423562359108,Pizza Place
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Picante,40.8228021785851,-73.9531519991527,Mexican Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Sita Thai,40.828818,-73.949057,Thai Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,MamaSushi,40.82739211030812,-73.94983923676227,Sushi Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Mofongo del Valle,40.820317200012795,-73.95497729240167,Spanish Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,T&J Bakery & Cafe,40.81814225520782,-73.94776996381482,Bakery
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Crown Fried Chicken,40.82057178763696,-73.95489746633861,Fried Chicken Joint
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Good Taste,40.82121613945048,-73.95449878767525,Chinese Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Subway,40.827162965697575,-73.9503192351595,Sandwich Place
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Domino's Pizza,40.829007,-73.948089,Pizza Place
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,BreakJuicery,40.821181768159185,-73.94483327865599,Juice Bar
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,New Golden Dragon,40.82422315102238,-73.94520000800988,Chinese Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Olga's Pizza,40.822379286792355,-73.95349050970361,Pizza Place
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Barepas,40.827717,-73.946173,Arepa Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Bodega,40.81917885344205,-73.95256870731603,Deli / Bodega
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Devin's Fish & Chips,40.82565770907309,-73.94355557105722,Seafood Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,New Millenium Pizzeria,40.824199,-73.945492,Pizza Place
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Monkey Cup,40.82569352281918,-73.94723406493276,Coffee Shop
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Columbian Bakery,40.820429759316724,-73.95448013535928,Bakery
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Solace Bar & Grill,40.82508584513947,-73.95134339415463,Gastropub
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Famous Fish Market,40.823647893952675,-73.9447233080864,Seafood Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Chopped Parsley,40.825910965743155,-73.94745379686356,Sushi Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Dunkin',40.82377743516179,-73.94462868840174,Donut Shop
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,R.O.K.C,40.82365436586723,-73.95250628936665,Cocktail Bar
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Texas Star Snack Bar,40.82552635326192,-73.94367627306471,American Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Trufa,40.823083612129544,-73.95295214762749,Mediterranean Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Sofrito,40.8273494410078,-73.95519966474838,Spanish Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,McDonald's,40.826694,-73.95063,Fast Food Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Ameer Food Corp. Deli Grocery,40.82557254036912,-73.94362053462557,Deli / Bodega
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,The Handpulled Noodle,40.82850424461327,-73.94885138677587,Chinese Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,The Chipped Cup,40.82859387043528,-73.94877139800124,Coffee Shop
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Hamilton's Bakery,40.82748808582801,-73.949618067467,Bakery
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Harlem Public,40.82880273085878,-73.94868466193778,Bar
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Manhattanville Coffee,40.8214960193694,-73.94459457496639,Coffee Shop
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,The Edge Harlem,40.819691575695686,-73.94607292237941,American Restaurant
Manhattan,Hamilton Heights,40.823604284811935,-73.94968791883366,Dunkin',40.8283414,-73.9487131,Donut Shop
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Dear Mama Coffee,40.817333,-73.959494,Coffee Shop
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Go! Go! Curry!,40.81547267978402,-73.95823441394805,Japanese Curry Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Subway,40.81527650196197,-73.9582307259405,Sandwich Place
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Bus Stop Restaurant,40.82021118070754,-73.95538446717724,Diner
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Red Olive,40.815317,-73.957793,Deli / Bodega
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Nadal's Deli,40.821389463727066,-73.95446616668374,Sandwich Place
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Dunkin',40.821177008059045,-73.95476289882367,Donut Shop
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Dinosaur Bar-B-Que,40.818146873796856,-73.9606735523417,BBQ Joint
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Jin Ramen,40.815406172563904,-73.95854739270733,Ramen Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Crown Fried Chicken,40.82057178763696,-73.95489746633861,Fried Chicken Joint
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Starbucks,40.81507408334908,-73.95893045497931,Coffee Shop
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,El Puerto Seafood and Fish Market,40.813861024837166,-73.95673661274444,Seafood Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Domino's Pizza,40.811744353674634,-73.95441775025574,Pizza Place
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Mofongo del Valle,40.820317200012795,-73.95497729240167,Spanish Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Good Taste,40.82121613945048,-73.95449878767525,Chinese Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Bahama's Deli (Najeeb Super One),40.81375159465167,-73.95980809617782,Deli / Bodega
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Pisticci Ristorante,40.81401515598367,-73.9602659078139,Italian Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Falafel on Broadway,40.814438358419125,-73.95925145225897,Falafel Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,El Valle Restaurant,40.819591,-73.953972,Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Bettolona,40.81408384945623,-73.95957422392542,Italian Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Teng Dragon,40.818863,-73.95264300000001,Chinese Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Dunkin',40.813740918024166,-73.95627625098757,Donut Shop
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Toast 125,40.81486,-73.9594,American Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Thrifty Deli,40.81430156903305,-73.95939960304938,Deli / Bodega
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Suriel Deli,40.815396,-73.95443,Deli / Bodega
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Great China Chinese Restaurant,40.816897999999995,-73.95330899999999,Chinese Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Harlem's Floridita,40.817998,-73.960982,Cuban Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Bodega,40.81917885344205,-73.95256870731603,Deli / Bodega
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Columbia Grill & Deli,40.814059,-73.956041,Deli / Bodega
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Oasis Juice Bar,40.815016957500134,-73.95887946970998,Juice Bar
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Loui Loui Louisiana Seafood,40.8142168897983,-73.95945001739813,Seafood Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Little Caesars Pizza,40.811207098813796,-73.95362386809576,Pizza Place
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Plowshares Coffee,40.813705,-73.955776,Coffee Shop
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Chokolat Patisserie,40.812857713126405,-73.96023710125512,Bakery
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,La Salle Dumpling Room,40.81405982513547,-73.95970095977188,Dumpling Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Italian Tomato,40.819351302255974,-73.96035206173204,Italian Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Columbian Bakery,40.820429759316724,-73.95448013535928,Bakery
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,123 Burger Shot Beer,40.817865,-73.96027,Sports Bar
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,El Porton,40.81439947957596,-73.95932994222076,Mexican Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Jimbos,40.81373417697713,-73.9561037819707,Burger Joint
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,The Expat,40.815355,-73.960178,Gastropub
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Home Sweet Harlem Bistro,40.81926495670893,-73.95194691116954,American Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,The Craftsman,40.814611835311716,-73.95914766751388,Bar
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Krispy Krunchy Chicken,40.81423146849702,-73.95601272583006,Wings Joint
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,City Gourmet Deli & Groceries,40.81765886908907,-73.95333734132181,Deli / Bodega
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Amsterdam Stop 1 Deli,40.816313,-73.954304,Deli / Bodega
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Mexi Deli,40.81702,-73.953224,Mexican Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,La Caridad,40.813614,-73.960261,Latin American Restaurant
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Cabrera Grocery,40.817757988423836,-73.95314845175363,Deli / Bodega
Manhattan,Manhattanville,40.8169344294978,-73.9573853935188,Amsterdam Pizza Restaurant,40.813322029621865,-73.95605564117432,Diner
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Popeyes Louisiana Kitchen,40.81532721745614,-73.94381485345443,Fried Chicken Joint
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,ACP Coffee,40.81500815234818,-73.9443029482927,Café
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Proof Coffee,40.814953,-73.94434,Coffee Shop
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Make My Cake,40.81733984073678,-73.94492729323323,Dessert Shop
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Londel's Restaurant,40.81939003271195,-73.94443958054147,Southern / Soul Food Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Mama Tinas Pizza,40.81866544693255,-73.94451524584805,Pizza Place
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Texas Chicken & Burgers,40.8131921087649,-73.94179701805115,Fried Chicken Joint
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Harlem Chocolate Factory,40.81735,-73.94175,Candy Store
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,The Row Harlem,40.817759,-73.942254,American Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,McDonald's,40.81793616004488,-73.94133964425924,Fast Food Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Dunkin',40.814891410528396,-73.94027088150409,Donut Shop
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Subway Sandwich  - 135th St,40.81866228586926,-73.94449324139518,Sandwich Place
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Presto Fresh Cafe,40.81630797225211,-73.93927710432288,Cafeteria
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,T&J Bakery & Cafe,40.81814225520782,-73.94776996381482,Bakery
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Domingo Deli & Grocery,40.81862213598216,-73.94450950554969,Deli / Bodega
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Renaissance Harlem,40.81341373965783,-73.94498356642218,French Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Rejuvenate,40.81387169664626,-73.94414206437838,Juice Bar
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Charles' Pan Fried Chicken,40.814537201540006,-73.9480964550787,Fried Chicken Joint
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Abyssinia Restaurant,40.816308056963194,-73.9460538576632,Ethiopian Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Yatenga,40.81430599659326,-73.94442992027335,French Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Taste Of Seafood Express,40.81637955645342,-73.94661439776135,Seafood Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Great Wall Chinese Restaurant,40.81445,-73.940704,Chinese Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Harlem Up Deli Market,40.81761769834415,-73.93904467064532,Deli / Bodega
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,88 Chinese Restaurant,40.81318684305849,-73.94146699347901,Chinese Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Food Inc.,40.816755,-73.946691,Deli / Bodega
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Moonlite Deli,40.813293,-73.941263,Deli / Bodega
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Xquisite Deli,40.814287900708415,-73.93909131180794,Deli / Bodega
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Polanco Bbq Restaurant,40.8192800974072,-73.94082112791878,BBQ Joint
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Jimbo's Hamburger Palace,40.81522423017631,-73.94000920888253,Burger Joint
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Yummy Food Deli,40.81410966937065,-73.94854545593262,Deli / Bodega
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,King Barka Restaurant,40.816788,-73.94677,Caribbean Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Callie's,40.815942,-73.939701,Tex-Mex Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,NBHD,40.819556,-73.944267,Coffee Shop
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,halal truck at harlem hospital (Palomino Halal Food Truck),40.81442655869762,-73.94054292329348,Food Truck
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Jahlookova,40.816885,-73.946558,Juice Bar
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Jolie Patisserie,40.82024450445493,-73.94045681713335,Bakery
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,House Of Seafood,40.81192091273784,-73.9425440011307,Seafood Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Palomino Halal Food Truck,40.812896978965306,-73.93971630257595,Food Truck
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Towers Cafe,40.8143264393015,-73.93912930551139,Café
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,McDonald's,40.812233,-73.94178,Fast Food Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,The Edge Harlem,40.819691575695686,-73.94607292237941,American Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Sunshine Deli,40.813272203234156,-73.94128168759326,Deli / Bodega
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,(2657) Food Center Inc.,40.820949,-73.943701,Deli / Bodega
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Lenox Fish Market,40.81312664446279,-73.94124761788648,Seafood Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Rustys,40.81358,-73.944491,Caribbean Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Kings Deli,40.81387438780445,-73.94891559788847,Deli / Bodega
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Grant's Bakery,40.818641002869725,-73.93765547584424,Bakery
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,LightHouse Fish Market & Restaurant,40.8142671706303,-73.94815310035384,Seafood Restaurant
Manhattan,Central Harlem,40.81597606742414,-73.94321112603905,Tio Luca Cocina Bistro Latino,40.811648891729824,-73.94283228075125,Tapas Restaurant
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,KFC,40.791557766948884,-73.9450382435686,Fried Chicken Joint
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,Dunkin',40.79289946208177,-73.94403730751554,Donut Shop
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,La Fonda,40.79179662506969,-73.94510877894834,Latin American Restaurant
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,Domino's Pizza,40.79375389498021,-73.94278675317764,Pizza Place
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,Popeyes Louisiana Kitchen,40.791234,-73.945295,Fried Chicken Joint
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,Taco Bell,40.79033046120746,-73.94573584410172,Fast Food Restaurant
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,McDonald's,40.789984,-73.946077,Fast Food Restaurant
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,Blue Line Deli & Grocery (Hajji's),40.7921117120659,-73.93824256642792,Deli / Bodega
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,El Aguila,40.790464021675085,-73.94760191291729,Mexican Restaurant
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,Family 1st Deli,40.79082956758119,-73.93908278052993,Deli / Bodega
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,Triple A Restaurant,40.79100516638538,-73.94313252302432,Diner
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,Jaguar,40.793549,-73.94504,Mexican Restaurant
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,Burger King,40.79052514655719,-73.94575461745262,Fast Food Restaurant
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,Lechonera El Barrio,40.78986835379094,-73.94652720757209,Latin American Restaurant
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,Dunkin',40.79021076713404,-73.94596653587672,Donut Shop
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,109th n 1st Deli,40.791637,-73.938571,Deli / Bodega
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,White Castle,40.78784271131205,-73.94154969501344,Fast Food Restaurant
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,Texas Chicken and Burgers,40.787779,-73.944594,Fast Food Restaurant
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,Amor Cubano,40.794829490147166,-73.94253551564837,Cuban Restaurant
Manhattan,East Harlem,40.79224946663033,-73.94418223148524,La Nostra Pizzeria,40.79312695201179,-73.9404248930157,Pizza Place
